id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
2.01411E+11,500 Grant Cafe / Aramark,500,Grant  Street,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,0,11/17/14,11/17/14,190,,0,1,1,-79.99589389,40.43964626,500 Grant  Street Pittsburgh PA 15219
2.01411E+11,Mellon Client Services Center,500,Ross Street,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,1,11/17/14,11/17/14,300,,0,1,1,-79.99488221,40.43971815,500 Ross Street Pittsburgh PA 15219
2.01411E+11,525 William Penn / Aramark Cafeteria,525,Wm Penn  Place,Pittsburgh,PA,15219,Pittsburgh-102,211,Restaurant without Liquor,0,11/17/14,11/17/14,222,,0,7,1,-79.9977367,40.44019365,525 Wm Penn  Place Pittsburgh PA 15219
2.01411E+11,Second Breakfast,2401,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,11/18/14,11/18/14,0,,100,7,1,-79.98048752,40.45381624,2401 Penn Avenue Pittsburgh PA 15222
2.01411E+11,Osaka Taipei,2101,Greentree  Road,Pittsburgh,PA,15220,Scott,201,Restaurant with Liquor,1,11/18/14,11/18/14,98,,0,7,1,-80.06909036,40.39118997,2101 Greentree  Road Pittsburgh PA 15220
2.01411E+11,Julian & Marios Submarine Shop,4432,Greensprings  Avenue,West Mifflin,PA,15122,West Mifflin,211,Restaurant without Liquor,1,11/20/14,11/20/14,0,,0,7,1,-79.88044229,40.38587611,4432 Greensprings  Avenue West Mifflin PA 15122
2.01412E+11,EBA Club,721,White Street,Mc Keesport,PA,15132,McKeesport,201,Restaurant with Liquor,1,11/19/14,11/19/14,0,,0,1,1,-79.85236034,40.34914726,721 White Street Mc Keesport PA 15132
2.01412E+11,Market Outlet,1809,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,10/21/14,10/21/14,0,,2400,1,1,-79.98485064,40.45071534,1809 Penn Avenue Pittsburgh PA 15222
2.01412E+11,Kerr Presbytarian Church,157,Bridge Street,Verona,PA,15147,Penn Hills,407,Church Kitchen,1,11/21/14,11/21/14,0,,400,7,1,-79.79580949,40.51044189,157 Bridge Street Verona PA 15147
2.01412E+11,Leon's Caribbean Restaurant,823,Warrington Avenue,Pittsburgh,PA,15210,Pittsburgh-118,211,Restaurant without Liquor,0,12/1/14,12/1/14,0,,0,1,1,,,823 Warrington Avenue Pittsburgh PA 15210
2.01412E+11,Lizzy's Kitchen,203,Whitaker  Street,Homestead,PA,15120,Whitaker,211,Restaurant without Liquor,1,11/24/14,11/24/14,0,,0,7,1,-79.88683339,40.40043745,203 Whitaker  Street Homestead PA 15120
2.01412E+11,Five Points Artisan Bakery,6520,Wilkins  Avenue,Pittsburgh,PA,15217,Pittsburgh-114,117,Bakery,1,11/4/14,11/4/14,0,,1400,1,1,-79.91683148,40.44434644,6520 Wilkins  Avenue Pittsburgh PA 15217
2.01412E+11,Royal Myanmar Restaurant,644,Center Avenue,Pittsburgh,PA,15229,West View,211,Restaurant without Liquor,1,10/31/14,10/31/14,40,,0,1,1,-80.03094861,40.518589,644 Center Avenue Pittsburgh PA 15229
2.01412E+11,Baked With Love,157,Bridge Street,Verona,PA,15147,Penn Hills,100,Caterer,1,11/21/14,11/21/14,0,,400,7,1,-79.79580949,40.51044189,157 Bridge Street Verona PA 15147
2.01412E+11,YMCA Little Learner Ctr,2200,Golden Mile Highway,Pittsburgh,PA,15239,Plum,403,Child Food Service,1,11/14/14,11/14/14,0,,300,1,1,-79.70763497,40.45806554,2200 Golden Mile Highway Pittsburgh PA 15239
2.01412E+11,Auto Laundry / BP,11835,Frankstown  Road,Pittsburgh,PA,15235,Penn Hills,116,Chain Packaged Food Only,2,11/26/14,11/26/14,0,,700,1,1,-79.82393706,40.46979436,11835 Frankstown  Road Pittsburgh PA 15235
2.01412E+11,Mr C's Convenience Store,350,Center Avenue,Pittsburgh,PA,15229,West View,113,Retail/Convenience Store,1,12/1/14,12/1/14,0,,361,1,1,-80.02192697,40.51657988,350 Center Avenue Pittsburgh PA 15229
2.01412E+11,Palms Brazilian Steakhouse - Mobile,3113,Green Garden  Road,Aliquippa,PA,15001,Out Of County,119,Mobile,1,12/1/14,12/1/14,0,,1,7,1,,,3113 Green Garden  Road Aliquippa PA 15001
2.01412E+11,La Quinta Inn & Suites Food,4859,McKnight Road,Pittsburgh,PA,15237,Ross,317,Hotels - Limited Menu Food Service,1,12/2/14,12/2/14,40,,0,7,1,-80.01004325,40.52787157,4859 McKnight Road Pittsburgh PA 15237
2.01412E+11,Halfway To Heaven,2510,Lincoln Boulevard,Elizabeth,PA,15037,Lincoln,201,Restaurant with Liquor,1,12/12/14,12/12/14,65,,0,1,1,-79.86592901,40.30177831,2510 Lincoln Boulevard Elizabeth PA 15037
2.01412E+11,Muddy Cup Coffee House,419,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,212,Chain Restaurant without Liquor,1,11/14/14,11/14/14,12,,0,1,1,-80.05336464,40.49417011,419 Lincoln Avenue Pittsburgh PA 15202
2.01412E+11,Green Beans Coffee,,Pgh Intl Airport / SE-9C,Pittsburgh,PA,15231,Findlay,212,Chain Restaurant without Liquor,1,11/20/14,11/20/14,0,,0,1,1,,,Pgh Intl Airport / SE-9C Pittsburgh PA 15231
2.01412E+11,North Park Lounge Food Truck (ZDR-3500) MFF3,8701,Babcock  Boulevard,Pittsburgh,PA,15237,McCandless,119,Mobile,1,11/25/14,11/25/14,0,,1,1,1,-80.01681585,40.56607934,8701 Babcock  Boulevard Pittsburgh PA 15237
2.01412E+11,Subway,425,5th Ave,Coraopolis,PA,15108,Coraopolis,211,Restaurant without Liquor,1,11/13/14,11/13/14,24,,0,7,1,,,425 5th Ave Coraopolis PA 15108
2.01412E+11,Hello Bistro #3,292,Forbes Avenue,Pittsburgh,PA,15222,Pittsburgh-101,212,Chain Restaurant without Liquor,0,12/2/14,12/2/14,75,,0,1,1,-80.00104834,40.44006308,292 Forbes Avenue Pittsburgh PA 15222
2.01412E+11,Gourmet Edibles Excellant Esculents Co,116,Highland Avenue,Pittsburgh,PA,15206,Pittsburgh-108,101,Transient Caterer,1,12/2/14,12/2/14,0,,100,1,1,,,116 Highland Avenue Pittsburgh PA 15206
2.01412E+11,Panera #4347,8800,Covenant Avenue,Pittsburgh,PA,15234,McCandless,212,Chain Restaurant without Liquor,1,12/9/14,12/9/14,98,,0,7,1,-80.02234889,40.56858363,8800 Covenant Avenue Pittsburgh PA 15234
2.01412E+11,Dunkin Donuts,1541,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,212,Chain Restaurant without Liquor,1,12/5/14,12/5/14,27,,0,1,1,-80.04984579,40.35551935,1541 Washington Road Pittsburgh PA 15228
2.01412E+11,Salvation Army Carnegie Food Pantry,225,Main Street,Carnegie,PA,15106,Carnegie,412,Food Banks/ Food Pantries,1,12/2/14,12/2/14,0,,800,1,1,,,225 Main Street Carnegie PA 15106
2.01412E+11,Sharpsburger,401,Main Street,Pittsburgh,PA,15215,Sharpsburg,201,Restaurant with Liquor,1,12/1/14,12/1/14,40,,0,1,1,,,401 Main Street Pittsburgh PA 15215
2.01412E+11,Studio AM,225,8th  Avenue,Homestead,PA,15120,Homestead,211,Restaurant without Liquor,1,12/4/14,12/4/14,15,,0,1,1,,,225 8th  Avenue Homestead PA 15120
2.01412E+11,Dick's Sporting Goods,501,Monroeville Mall,Monroeville,PA,15146,Monroeville,116,Chain Packaged Food Only,2,12/1/14,12/1/14,0,,50,1,1,,,501 Monroeville Mall Monroeville PA 15146
2.01412E+11,Staghorn Home & Garden Cafe,517,Greenfield Avenue,Pittsburgh,PA,15217,Pittsburgh-115,211,Restaurant without Liquor,1,12/15/14,12/15/14,20,,0,1,1,-79.94186155,40.42583394,517 Greenfield Avenue Pittsburgh PA 15217
2.01412E+11,Hyatt Place Pittsburgh Airport / Rooms,6011,Cambells Run Road,Pittsburgh,PA,15205,Robinson,303,Rooming House with Guest food Service,1,12/15/14,12/15/14,0,128,0,1,1,,,6011 Cambells Run Road Pittsburgh PA 15205
2.01412E+11,Holiday Inn Express Bridgeville / Breakfast Service,3053,Washington Pike,Bridgeville,PA,15017,South Fayette,317,Hotels - Limited Menu Food Service,1,12/1/14,12/1/14,38,,0,7,1,-80.11267976,40.35229026,3053 Washington Pike Bridgeville PA 15017
2.01412E+11,Holiday Inn Express South Side / Breakfast Service,20,10th Street,Pittsburgh,PA,15203,Pittsburgh-117,317,Hotels - Limited Menu Food Service,0,12/1/14,12/1/14,50,,0,7,1,,,20 10th Street Pittsburgh PA 15203
2.01412E+11,SpringHill Suites Southside Works Rooms,2950,Water  Street,Pittsburgh,PA,15203,Pittsburgh-116,303,Rooming House with Guest food Service,1,12/1/14,12/1/14,0,115,0,1,1,,,2950 Water  Street Pittsburgh PA 15203
2.01412E+11,Sushic @ Giant Eagle #72,910,Freeport Road,Pittsburgh,PA,15238,Pittsburgh-112,114,Chain Retail/Convenience Store,1,12/12/14,12/12/14,0,,100,1,1,-79.89431722,40.48808182,910 Freeport Road Pittsburgh PA 15238
2.01412E+11,Triangle Bread Company,2040,Monongahela Avenue,Pittsburgh,PA,15218,Swissvale,172,Food Processor,1,12/5/14,12/5/14,0,,1300,1,1,-79.88898248,40.41911233,2040 Monongahela Avenue Pittsburgh PA 15218
2.01412E+11,Kandy Kafe,4291,Verona  Road,Verona,PA,15147,Penn Hills,113,Retail/Convenience Store,1,12/12/14,12/12/14,0,,300,7,1,,,4291 Verona  Road Verona PA 15147
2.01412E+11,Smashburger,4145,Wm Penn Highway,Monroeville,PA,15146,Monroeville,212,Chain Restaurant without Liquor,1,12/1/14,12/1/14,62,,0,7,1,-79.76579022,40.43944929,4145 Wm Penn Highway Monroeville PA 15146
2.01412E+11,Market District Cafe / Giant Eagle #72,910,Freeport Road,Pittsburgh,PA,15238,Pittsburgh-112,202,Chain Restaurant with Liquor,1,12/11/14,12/11/14,201,,0,1,1,-79.89431722,40.48808182,910 Freeport Road Pittsburgh PA 15238
2.01412E+11,Living Stones,1207,Washington Road,Pittsburgh,PA,15228,Mt Lebanon,101,Transient Caterer,1,12/16/14,12/16/14,0,,50,1,1,-80.04808004,40.36634999,1207 Washington Road Pittsburgh PA 15228
2.01412E+11,Keystone Cafe,2000,Technology Drive,Pittsburgh,PA,15219,Pittsburgh-104,211,Restaurant without Liquor,0,12/12/14,12/12/14,24,,0,7,1,-79.97000831,40.43409182,2000 Technology Drive Pittsburgh PA 15219
2.01412E+11,The Slippery Mermaid Sushi Bar,613,Beaver  Street,Sewickley,PA,15143,Sewickley,211,Restaurant without Liquor,0,12/9/14,12/9/14,50,,0,1,1,-80.17877612,40.53878154,613 Beaver  Street Sewickley PA 15143
2.01412E+11,Moon Cafe,2222,Ewing  Road,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,1,12/9/14,12/9/14,48,,0,1,1,-80.19528749,40.4833076,2222 Ewing  Road Coraopolis PA 15108
2.01412E+11,The Pitt Stop,564,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,211,Restaurant without Liquor,1,12/9/14,12/9/14,12,,0,1,1,-80.05751774,40.49671758,564 Lincoln Avenue Pittsburgh PA 15202
2.01412E+11,Come N Get It Cafe,600,Bell Avenue,Carnegie,PA,15106,Carnegie,211,Restaurant without Liquor,0,12/12/14,12/12/14,48,,0,7,1,,,600 Bell Avenue Carnegie PA 15106
2.01412E+11,Hotel Monaco / Biergarten / 9th Floor,458,Strawberry Way,Pittsburgh,PA,15219,Pittsburgh-102,201,Restaurant with Liquor,1,12/23/14,12/23/14,30,,0,1,1,-79.99608334,40.44164573,458 Strawberry Way Pittsburgh PA 15219
2.01412E+11,Hotel Monaco / The Commoner Restaurant & Bar,458,Strawberry  Way,Pittsburgh,PA,15219,Pittsburgh-102,201,Restaurant with Liquor,0,12/19/14,12/19/14,120,,0,1,1,-79.99608334,40.44164573,458 Strawberry  Way Pittsburgh PA 15219
2.01412E+11,Springhill Suites Pittsburgh Mills,3015,Pittsburgh Mills Boulevard,Tarentum,PA,15084,Frazer,303,Rooming House with Guest food Service,1,12/2/14,12/2/14,0,115,0,1,1,-79.80482306,40.57019856,3015 Pittsburgh Mills Boulevard Tarentum PA 15084
2.01412E+11,Asiatique Thai Bistro,102,Bakery Square Boulevard,Pittsburgh,PA,15206,Pittsburgh-112,211,Restaurant without Liquor,1,12/23/14,12/23/14,44,,0,1,1,,,102 Bakery Square Boulevard Pittsburgh PA 15206
2.01412E+11,Broad Street Bistro,1025,Broad Street,North Versailles,PA,15137,North Versailles,201,Restaurant with Liquor,0,8/27/14,8/27/14,40,,0,1,1,-79.79741121,40.37416837,1025 Broad Street North Versailles PA 15137
2.01412E+11,SpringHill Suites Monroeville / Rooms,122,Daugherty  Drive,Monroeville,PA,15146,Monroeville,303,Rooming House with Guest food Service,0,12/18/14,12/18/14,0,86,0,1,1,-79.75434661,40.43583946,122 Daugherty  Drive Monroeville PA 15146
2.01412E+11,Senti,3473,Butler Street,Pittsburgh,PA,15201,Pittsburgh-106,201,Restaurant with Liquor,0,1/2/15,1/2/15,88,,0,1,1,-79.9667782,40.46377532,3473 Butler Street Pittsburgh PA 15201
2.01412E+11,Residence Inn by Marriott Rooms (Wilkins),3455,William Penn Highway,Pittsburgh,PA,15235,Wilkins,303,Rooming House with Guest food Service,1,12/18/14,12/18/14,0,124,0,1,1,-79.81150039,40.43124155,3455 William Penn Highway Pittsburgh PA 15235
2.01412E+11,Meals on Wheels / North Country,3281,Wexford  Road,Gibsonia,PA,15044,Pine,401,Adult Food Service,1,12/5/14,12/5/14,0,,300,1,1,-80.00981418,40.63257147,3281 Wexford  Road Gibsonia PA 15044
2.01412E+11,The Iron Gate Inn,119,1st Avenue,Pittsburgh,PA,15222,Pittsburgh-101,201,Restaurant with Liquor,1,12/30/14,12/30/14,30,,0,7,1,-80.00471642,40.43898238,119 1st Avenue Pittsburgh PA 15222
2.01501E+11,Sesame Garden,202,Shiloh  Street,Pittsburgh,PA,15211,Pittsburgh-119,211,Restaurant without Liquor,0,12/30/14,12/30/14,66,,0,1,1,-80.0075456,40.43061985,202 Shiloh  Street Pittsburgh PA 15211
2.01501E+11,Bombay Market,4605,Centre Avenue,Pittsburgh,PA,15213,Pittsburgh-105,111,Supermarket,1,1/5/15,1/5/15,0,,3000,1,1,-79.9517843,40.45214739,4605 Centre Avenue Pittsburgh PA 15213
2.01501E+11,New Deb's Place,15,Miller Avenue,Braddock,PA,15104,Rankin,201,Restaurant with Liquor,1,12/1/14,12/1/14,20,,0,7,1,-79.88359621,40.41550262,15 Miller Avenue Braddock PA 15104
2.01501E+11,SW Assisted Care Residence Rooms,502,Lewis Run Road,West Mifflin,PA,15122,Pleasant Hills,304,Personal Care Boarding Home,1,12/30/14,12/30/14,0,33,0,1,1,,,502 Lewis Run Road West Mifflin PA 15122
2.01501E+11,GNC #2727,507,Towne Way,Pittsburgh,PA,15227,Brentwood,116,Chain Packaged Food Only,2,12/22/14,12/22/14,0,,900,1,1,-79.98167711,40.36648915,507 Towne Way Pittsburgh PA 15227
2.01501E+11,Event Cakes Pgh,2401,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,101,Transient Caterer,1,12/18/14,12/18/14,0,,100,7,1,-79.98048752,40.45381624,2401 Penn Avenue Pittsburgh PA 15222
2.01501E+11,Barmy Soda Co,147,Julius Street,Pittsburgh,PA,15206,Pittsburgh-112,100,Caterer,1,12/18/14,12/18/14,0,,100,1,1,,,147 Julius Street Pittsburgh PA 15206
2.01501E+11,Mix Salad Concept,2401,Penn  Avenue,Pittsburgh,PA,15222,Pittsburgh-102,101,Transient Caterer,1,12/18/14,12/18/14,0,,100,7,1,-79.98048752,40.45381624,2401 Penn  Avenue Pittsburgh PA 15222
2.01501E+11,Forbes Tobacco,3801,Forbes Avenue,Pittsburgh,PA,15213,Pittsburgh-104,115,Packaged Food Only,2,12/16/14,12/16/14,0,,100,1,1,-79.95701152,40.44174005,3801 Forbes Avenue Pittsburgh PA 15213
2.01501E+11,Speedway #2910,5701,Grand Avenue,Pittsburgh,PA,15225,Neville,114,Chain Retail/Convenience Store,1,12/17/14,12/17/14,0,,4600,1,1,-80.1324999,40.51172514,5701 Grand Avenue Pittsburgh PA 15225
2.01501E+11,Appalachian Juice Company,5608,Walnut Street,Pittsburgh,PA,15232,Pittsburgh-107,211,Restaurant without Liquor,1,12/22/14,12/22/14,0,,0,7,1,-79.93176826,40.45158624,5608 Walnut Street Pittsburgh PA 15232
2.01501E+11,Good L'oven Cookie Shoppe,417,Lincoln Avenue,Pittsburgh,PA,15202,Bellevue,117,Bakery,1,12/23/14,12/23/14,0,,300,1,1,-80.0532872,40.4941297,417 Lincoln Avenue Pittsburgh PA 15202
2.01501E+11,Sincerely Yogurt,511,Beaver  Street,Sewickley,PA,15143,Sewickley,212,Chain Restaurant without Liquor,1,12/23/14,12/23/14,20,,0,1,1,-80.17993431,40.54006919,511 Beaver  Street Sewickley PA 15143
2.01501E+11,Original Ray's,601,Longfellow  Drive,Homestead,PA,15120,Munhall,211,Restaurant without Liquor,0,12/31/14,12/31/14,30,,0,7,1,-79.91302334,40.38794701,601 Longfellow  Drive Homestead PA 15120
2.01501E+11,Fortune Star Buffet & Grill,1840,Union Avenue,Natrona Heights,PA,15065,Harrison,212,Chain Restaurant without Liquor,0,12/30/14,12/30/14,180,,0,1,1,-79.72180082,40.62449445,1840 Union Avenue Natrona Heights PA 15065
2.01501E+11,Busy Beaver,4743,Plummer Street,Pittsburgh,PA,15201,Pittsburgh-109,115,Packaged Food Only,2,1/5/15,1/5/15,0,,50,1,1,-79.95850644,40.47553565,4743 Plummer Street Pittsburgh PA 15201
2.01501E+11,Bloomfield Mini Mart,2401,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,113,Retail/Convenience Store,1,12/30/14,12/30/14,0,,100,7,1,-79.98048752,40.45381624,2401 Penn Avenue Pittsburgh PA 15222
2.01501E+11,Red Bull Dressings,525,W Main Street,Carnegie,PA,15106,Carnegie,172,Food Processor,1,1/5/15,1/5/15,0,,600,7,1,-80.09396274,40.40235077,525 W Main Street Carnegie PA 15106
2.01501E+11,Precious Angels,321,3rd Avenue,Carnegie,PA,15106,Carnegie,403,Child Food Service,1,1/5/15,1/5/15,0,,200,7,1,-80.09113534,40.40324619,321 3rd Avenue Carnegie PA 15106
2.01501E+11,Arby's #8436,808,Liberty  Avenue,Pittsburgh,PA,15222,Pittsburgh-102,212,Chain Restaurant without Liquor,1,1/12/15,1/12/15,49,,0,1,1,-79.99875139,40.44251615,808 Liberty  Avenue Pittsburgh PA 15222
2.01501E+11,Jodha Exxon,2200,Babcock  Boulevard,Pittsburgh,PA,15237,Ross,114,Chain Retail/Convenience Store,2,12/25/14,12/25/14,0,,50,1,1,-79.9943893,40.51124655,2200 Babcock  Boulevard Pittsburgh PA 15237
2.01501E+11,Lucky Store,5150,Butler Street,Pittsburgh,PA,15201,Pittsburgh-110,115,Packaged Food Only,2,12/29/14,12/29/14,0,,1000,1,1,-79.95458391,40.4796705,5150 Butler Street Pittsburgh PA 15201
2.01501E+11,Local Press,437,Grant  Street,Pittsburgh,PA,15219,Pittsburgh-102,212,Chain Restaurant without Liquor,0,1/5/15,1/5/15,0,,0,7,1,-79.9973224,40.43914921,437 Grant  Street Pittsburgh PA 15219
2.01501E+11,Rodi Lounge,604,Tulip Road,Pittsburgh,PA,15235,Penn Hills,201,Restaurant with Liquor,1,1/12/15,1/12/15,30,,0,1,1,-79.82769823,40.44959089,604 Tulip Road Pittsburgh PA 15235
2.01501E+11,Stop & Shop,10991,Frankstown  Road,Pittsburgh,PA,15235,Penn Hills,115,Packaged Food Only,1,1/12/15,1/12/15,0,,2800,7,1,-79.83809283,40.46660847,10991 Frankstown  Road Pittsburgh PA 15235
2.01501E+11,Ice Castle Bar,990,Castle Shannon Boulevard,Pittsburgh,PA,15234,Castle Shannon,201,Restaurant with Liquor,1,1/2/15,1/2/15,50,,0,1,1,-80.02654656,40.36636351,990 Castle Shannon Boulevard Pittsburgh PA 15234
2.01501E+11,Fox's Pizza Den,5700,Homeville Road,West Mifflin,PA,15122,West Mifflin,212,Chain Restaurant without Liquor,1,1/5/15,1/5/15,12,,0,1,1,-79.87161537,40.36626848,5700 Homeville Road West Mifflin PA 15122
2.01501E+11,Wilk's Eats & Treats,800,Mt Royal  Boulevard,Pittsburgh,PA,15223,Shaler,211,Restaurant without Liquor,1,1/20/15,1/20/15,0,,0,7,1,,,800 Mt Royal  Boulevard Pittsburgh PA 15223
2.01501E+11,Dollar General #7091,5724,Smithfield Street,Mc Keesport,PA,15135,Elizabeth Township,116,Chain Packaged Food Only,2,1/10/15,1/10/15,0,,2900,1,1,-79.82556966,40.3102938,5724 Smithfield Street Mc Keesport PA 15135
2.01501E+11,Reyes Tienda Mexicana,413,Semple Street,Pittsburgh,PA,15213,Pittsburgh-104,113,Retail/Convenience Store,1,1/5/15,1/5/15,0,,600,7,1,-79.95445312,40.43692543,413 Semple Street Pittsburgh PA 15213
2.01501E+11,Tootsie's Diner,701,5th Ave,Coraopolis,PA,15108,Coraopolis,211,Restaurant without Liquor,0,1/8/15,1/8/15,26,,0,1,1,-80.17160865,40.52053448,701 5th Ave Coraopolis PA 15108
2.01501E+11,Springhill Suites North Shore Breakfast Ser,223,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,317,Hotels - Limited Menu Food Service,1,1/8/15,1/8/15,40,,0,7,1,-80.00470095,40.44860566,223 Federal Street Pittsburgh PA 15212
2.01501E+11,Springhill Suites North Shore,223,Federal Street,Pittsburgh,PA,15212,Pittsburgh-122,303,Rooming House with Guest food Service,1,1/8/15,1/8/15,0,198,0,1,1,-80.00470095,40.44860566,223 Federal Street Pittsburgh PA 15212
2.01501E+11,Aldi #81,3013,Washington Pike,Bridgeville,PA,15017,South Fayette,112,Chain Supermarket,1,1/13/15,1/13/15,0,,17035,1,1,-80.11299041,40.35385335,3013 Washington Pike Bridgeville PA 15017
2.01501E+11,Speedway #2906,1700,Lincoln Highway,North Versailles,PA,15137,North Versailles,114,Chain Retail/Convenience Store,1,1/13/15,1/13/15,0,,3900,1,1,-79.78596521,40.36975404,1700 Lincoln Highway North Versailles PA 15137
2.01501E+11,Al's Fish & Chicken,1021,Duquesne  Boulevard,Duquesne,PA,15110,Duquesne,211,Restaurant without Liquor,1,1/12/15,1/12/15,0,,0,1,1,-79.86001019,40.3836587,1021 Duquesne  Boulevard Duquesne PA 15110
2.01501E+11,Wendy's Old Fashioned Hamburgers #502,1830,Broadview Boulevard,Natrona Heights,PA,15065,Harrison,212,Chain Restaurant without Liquor,1,1/14/15,1/14/15,98,,0,1,1,-79.7233493,40.62423217,1830 Broadview Boulevard Natrona Heights PA 15065
2.01501E+11,Wendy's Old Fashioned Hamburgers #506,2396,Golden Mile Highway,Pittsburgh,PA,15239,Plum,212,Chain Restaurant without Liquor,1,1/14/15,1/14/15,80,,0,1,1,-79.70501716,40.46316932,2396 Golden Mile Highway Pittsburgh PA 15239
2.01501E+11,SpringHill Suites - Mt Lebanon,611,Washington  Road,Pittsburgh,PA,15228,Mt Lebanon,303,Rooming House with Guest food Service,1,1/14/15,1/14/15,0,108,0,1,1,-80.04370485,40.38267999,611 Washington  Road Pittsburgh PA 15228
2.01501E+11,Le Thai Cafe,2909,Mt Royal  Boulevard,Glenshaw,PA,15116,Shaler,211,Restaurant without Liquor,0,1/15/15,1/15/15,53,,0,1,1,,,2909 Mt Royal  Boulevard Glenshaw PA 15116
2.01501E+11,DoubleTree Cranberry / Ember & Vine Restaurant,910,Sheraton  Drive,Mars,PA,16046,Marshall,202,Chain Restaurant with Liquor,0,1/8/15,1/8/15,619,,0,1,1,-80.09498823,40.66884703,910 Sheraton  Drive Mars PA 16046
2.01501E+11,Wing Stop,1324,Carson Street,Pittsburgh,PA,15203,Pittsburgh-117,212,Chain Restaurant without Liquor,1,1/15/15,1/15/15,28,,0,7,1,,,1324 Carson Street Pittsburgh PA 15203
2.01501E+11,Hideaway Mini Mart,815,Brookline Boulevard,Pittsburgh,PA,15226,Pittsburgh-119,113,Retail/Convenience Store,1,1/14/15,1/14/15,0,,750,7,1,-80.01936583,40.39349512,815 Brookline Boulevard Pittsburgh PA 15226
2.01501E+11,Wendy's Old Fashioned Hamburgers #508,610,William Marks  Drive,Homestead,PA,15120,Munhall,212,Chain Restaurant without Liquor,0,1/14/15,1/14/15,96,,0,1,1,-79.90178682,40.40969922,610 William Marks  Drive Homestead PA 15120
2.01501E+11,AIU HeadStart Wilkinsburg,807,Wallace  Avenue,Pittsburgh,PA,15221,Wilkinsburg,403,Child Food Service,1,1/15/15,1/15/15,0,,0,1,1,-79.88056521,40.44370823,807 Wallace  Avenue Pittsburgh PA 15221
2.01501E+11,Shooti's Bar & Grille,100 J,Boyce Park Drive,Pittsburgh,PA,15239,Plum,201,Restaurant with Liquor,0,1/15/15,1/15/15,72,,0,1,1,,,100 J Boyce Park Drive Pittsburgh PA 15239
2.01501E+11,Wee Care Children's Center,1819,Ellsworth Avenue,Carnegie,PA,15106,Heidelberg,403,Child Food Service,1,1/30/15,1/30/15,0,,168,1,1,-80.09077295,40.3898861,1819 Ellsworth Avenue Carnegie PA 15106
2.01501E+11,Wendy's Old Fashioned Hamburgers #509,3990,Wm Penn  Highway,Monroeville,PA,15146,Monroeville,212,Chain Restaurant without Liquor,1,1/20/15,1/20/15,74,,0,1,1,-79.77183462,40.43809467,3990 Wm Penn  Highway Monroeville PA 15146
